Product ID,Product Name,Product Price,Product Brand,Product Description,Product link
1701508596,Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY,39999,No Brand,"Official PTA Approved
1 Year official Warranty
Ram 4Gb
Storage 128Gb
6.5” HD+ Display with 90 Hz Fast Refresh Rate
Rear Cam: 50MP Main + 2MP Depth + 2MP Macro
Side-mounted Fingerprint Sensor
Large Expandable Storage (up to 1TB)
15-Watt Adaptive Fast Charging with C-Type port",https://www.daraz.pk/products/s23-wace-8gb-8gb-8gb-wach-256-mah-i433348791-s2077723745.html?search=1
1701508611,Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired,28999,No Brand,"BuildOSAndroid 12 OS UIMIU1 13 Dimensions168.8 x 76.4 x 8.8 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsBlack, Blue, Mint, Violet Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek MT6769Z Helio G85 (12nm) GPUMali-G52 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.71 Inches Resolution720 x 1650 Pixels (~268 PPI) ProtectionCorning Gorilla Glass Extra Features500 nits (typ) MemoryBuilt-in128GB Built-in, 4GB RAM CardmicroSDXC (dedicated slot) CameraMainDual camera: 50 MP, (wide), PDAF + 0.08 MP (depth), LED Flash FeaturesPhase detection, geo-tagging, touch focus, face detection, HDR, panorama, Video (1080p@30fps) Front5 MP, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS RadioFM Radio USBmicroUSB 2.0 NFCYes DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Fingerprint (rear mounted), Proximity Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM Gamesbuilt-in + downloadable TorchYes ExtraNFC (market dependent), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Battery charging 10W wired",https://www.daraz.pk/products/samsung-galaxy-a04e-3gb32gb-i424968322-s2012724492.html?search=1
1701508724,Infinix Smart 7 - 64GB ROM - 4GB RAM - PTA APPROVED OFFICIAL WARRANTY,25300,Infinix,"SMART 7Up to 7 Big RAM (Including 3GB Extended RAM)6.6 Big HD+ Sunlight Readable Display13MP Extra Clear AI Dual Camera5000mAh Big & Durable Battery3D Textured Antibacterial DesignFingerprint & Face Safety Unlock
Size & Weight
PLATFORMBANDWIDTHGSM: B3/B8WCDMA: B1/B8LTE: B1/B3/B7/B8/B20
GSM: B2/B3/B5/B8WCDMA: B1/B5/B8LTE: B1/B3/B5/B8/B38/B40/B41
GSM: B2/B3/B5/B8WCDMA: B1/B2/B4/B5/B8LTE : B1/B2/B3/B4/B5/B7/B8/B20/B28A/B28B/B38/B40/B41NETWORK4G/3G/2GGPUBUILT-IN CPUCPU FREQUENCY2.0GHzTHROUGHPUTCAT-4, L+LDATAGPRS/EDGE/3G/4GYes/Yes/Yes/YesCAMERALOCATIONFRONT/REARPIXELSFRONT(5MP)/REAR(13MP+AI LENS)AF/FFFRONT(5MP)/REAR(13MP+AI LENS)FLASH LIGHTYES WITH DUAL REAR FLASHAND SINGLE FRONT FLASHVIEDO RECORDINGYesVIDEO1080P@30FPSIMAGE SIZEFRONT CAMERA MAX: 2560*1920REAR CAMERA MAX: 4160*3120MEMORYROM64GBRAM4GB(Up to 7GB)EXTERNAL MEMORYUP TO 2TBSENSORS & TOOLSG-SENSORYESE-COMPASSNOGYROSCOPENOLIGHT SENSORYESPROXIMITY SENSORYESFINGERPRINTYESMULTIMEDIAAUDIO PLAYERMP3,MIDI,AMR,WAVRINGTONE FORMATMIDI,MP3VIDEO PLAYER3GP,MP4,AVIPICTURE FORMATPNG,JPEG,BMP,GIFENTERTAINMENTFM RADIOYESVOICE RECORDINGYESE-BOOK READERNOGAMEYESMESSAGEE-MAILYESMMSYESBATTERYCAPACITY5000mAhCONNECTIONSIM CARD SLOTDUAL NANO SIM+MICRO SDGPS NAVIGATIONYESWIFI(WLAN)IEEE 802.11 a/b/g/n/acBLUETOOTHYESUSB PORTYES,MICRO USB 5PINOTGYESEARPHONEYES, 3.5 JACKCHARGE OUTPUT5V-2AFMYESDISPLAYSIZE6.6'' INCHTYPEIPSRESOLUTION1612*720MATERIALTFTMODELX6515DIMENSION163.76*75.61*8.65mmCOLORPOLAR BLACK/COASTAL GREEN/ICELAND WHITE/PEACOCK BLUEWEIGHT188gOPERATING SYSTEMAndroid 12",https://www.daraz.pk/products/10-8-gb-128-gb-32-mp-50-mp-i430742292-s2054564301.html?search=1
1701508758,Tecno CAMON 20 8GB RAM-256GB ROM 5000MAH BATTERY PTA APPROVED OFFICIAL BRAND WARRANTY,45496,No Brand,"Android 13
G85 Octa-Core
GSM
GPRS
FULL EDGE
WCDMA
HSPA+
TDD LTE
FDD LTE
AMOLED with Fingerprint on Display (6.67"")
1080*2400
Front Camera: 32MP Dual Flash
Rear Camera: 64MP /2MP/ AI CAM/ Quad Flash(Ring-Flash)
256GB ROM
8GB+8GB Extended RAM
GPS
WiFi
FM
OTG
2G
3G
4G
G-Sensor
Ambient Light and Distance Sensor
Electronic compass
Fingerprint Sensor
33W（Defult 18W Charger)
5000mAh",https://www.daraz.pk/products/30-8gb-8gb-16gb-256gb-5000-mah-i428410536-s2037419674.html?search=1
1701508774,"Infinix Hot 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",37999,No Brand,"• Infinix Hot 30 with 6.78"" display.• 5000 mAh battery for long-lasting use.• 8GB RAM and 128GB storage capacity.• Runs on Android 13 operating system.",https://www.daraz.pk/products/30-4-gb-64-gb-8-mp-16-mp-qvga-li-po-6000-mah-i427233504-s2030846651.html?search=1
1701508795,"Infinix Note 30 RAM 8GB+8GB & 256GB Storage 6.78"" FHD 5000mAh Mega Battery Pta Approved Official Warranty",47299,Infinix,"NOTE 3045W All-Round FastCharge+5000mAh Mega Battery6.78"" FHD+ Eye-care Display with 120Hz Dynamic Refresh Rate64MP Ultra Clear Triple CameraUp to 16GB Extended RAM 8GB+8GB & 256GB StorageHelio G99 6nm Ultra Power Processor with Android 13Dual Speaker with Sound by JBL & Hi-ResSize and WeightMODELX6833BDIMENTION168.62x76.6x8.58mm(Glass Version)/168.62x76.6x8.60mm(Leather Version)WEIGHT219gCOLOURObsidian Black /Interstellar Blue/Sunset GoldPLATFORMCHIPSETMediaTek Helio G99CPUOcta-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)GPUMali-G57 MC2NETWORKTECHNOLOGY2G / 3G / 4GBANDWIDTH*2G：2|3|5|8 3G：B1|5|8 4G：B1|3|5|8|38|40|412G：B2|3|5|8 3G：B1|2|4|5|8 4G： B1|2|3|4|5|7|8|20|28A|28B|38| 41(120M)|402G：B3|8 3G：B1|8 4G：B1|3|7|8|20|28A*Bandwidth availability and connectivity can vary depending on region and local service provider.CAMERACAMERAREAR: 64MP( OmniVison'sOV64B40,1/2'' SENSOR, 6P lens, F1.69，AF)+ 2MP+AI CAMFRONT: 16MP (Hynix's Hi-1631Q， 1/3'' sensor，5P lens，F2.0，FF）APERTUREREAR: F/1.69+F/2.4+F/2.0FRONT: F/2.0FLASHREAR QUAD FLASH+FRONT FLASHSCENE MODESSHORT VIDEO, VIDEO, AI CAM,BEAUTY, SUPER NIGHT, PORTRAIT,SLOW MOTION, TIME-LAPSE, AR SHOT, DOCUMENTSVIEDO RECORDING2K 30FPS/1080P 60FPS/1080P 30FPS/720P 30FPSMEMORYROM256GB/128GBRAM8GBTYPEUFS, LPDDR4EXTERNAL MEMORYUP TO 2TBSENSORS & TOOLSG-SENSORYESE-COMPASSYESGYROSCOPEYESLIGHT SENSORYESPROXIMITY SENSORYESFINGERPRINTYESMOTORYES, Z-AXIS MOTORSAR SENSORNO（Software）MULTIMEDIAAUDIO PLAYBACK*MP3, FLAC, OGG, WAV, AACVIDEO PLAYBACK*MP4,MKV,TS,3GP,WEBMFEATURESJBL,DTS, Hi-RES, WIDVINE L1+*Listed playback information are for reference only. Decoding formats of source files can influence playback support.BATTERYCAPACITY5000mAhCHARGING45W, 5V/9A*Different voltage inputs may affect maximum output power in some regionsCONNECTIONSIM CARD SLOTDUAL NANO SIM+MICRO SDGPS NAVIGATIONYESWIFI(WLAN)Wi-Fi 802.11 (a/b/g/n/ac)BLUETOOTHYESUSB PORTMICRO-USB/ TYPE-COTGYESEARPHONEYES, 3.5 JACKCHARGE OUTPUT5V 2A，11V 4.1AFMYESNFCYES/YES( Availability Varies Between Market)DISPLAYSIZE6.78-INCHSCREEN-TO-BODY RATIO90.6%RESOLUTIONFHD+ 1080*2460TYPEIPS LTPSMATERIALLCDPEAK BRIGHTNESS580nitOTHER FEATURESDCI-P3 WIDECOLOUR GAMUTOPERATING SYSTEMAndroid 13",https://www.daraz.pk/products/infinix-note-30-ram-8gb8gb-256gb-storage-678-fhd-5000mah-mega-battery-pta-approved-official-warranty-i429046135-s2098320869.html?search=1
1701508811,Itel A60s || 4GB + 128GB || 6.6 inches IPS Display || Battery Li-Po 5000 mAh,22999,No Brand,"BuildOSAndroid 12Dimensions--- x --- x 8.9 mm thickness (Height x Width x Thickness)Weight-SIMDual SIM (Nano-SIM, dual stand-by)ColorsGlacier Green, Sunshine Gold, Moonlit Violet, Shadow BlackLaunchReleasedJune 15, 2023StatusAvailableinNigeria, Ghana, Bangladesh, South Africa, Kenya, Zimbabwe, Pakistan, India, Uganda, Tanzania, Nepal, Thailand, Indonesia, Saudi Arabia, UAE, Sri Lanka & GlobalFrequencyDataGSM / HSPA / LTE2G BandsSIM 1: GSM 850 / 900 / 1800 / 1900
SIM 2: GSM 850 / 900 / 1800 / 19003G BandsHSDPA 850 / 900 / 1800 / 1900 / 21004G BandsLTEProcessorCPUOcta-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)ChipsetUniSoC Spreadtrum SC9863A1GPUMali-G52DisplayTechnologyIPS LCDSize6.6 inches
See more devices with similar Screen Size >Resolution720 x 1612 pixels, 20:9 ratio (~267 ppi density)MemoryRam4GB RAM
See more devices with similar RAM >Storage64/128GB Built-inCard SlotmicroSD, up to 1TBCameraMainDual 8 MP + QVGA
See more devices with similar Rear Camera >FeaturesLED flash, Video 1080p@30fpsFront5 MP, f/2.2
See more devices with the same Selfie Camera >CommsWLAN (WIFI)Wi-Fi 802.11 b/g/n, hotspotBluetooth5.2, A2DP, LEGPSYes, with A-GPSUSBmicroUSB 2.0, USB On-The-GoNFCNoFeaturesSensorsFingerprint (rear-mounted), accelerometer, gyro, proximity, compassSoundLoudspeaker Yes, 3.5mm jack YesFlashlightYesBatteryCapacityNon-removable Li-Po 5000 mAh
See more devices with a similar battery capacity >ChargingFast charging 10W",https://www.daraz.pk/products/a60s-wach-4gb-128gb-wach-66-mah-i431406016-s2057010875.html?search=1
1701508827,"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",20999,No Brand,"BuildOSAndroid 12 Go edition UIMIUI Dimensions164.9 x 76.8 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.2 GHz Cortex-A53 + 4 x 1.7 GHz Cortex-A53) ChipsetMediatek Helio G36 (12 nm) GPUPowerVR GE8320",https://www.daraz.pk/products/a2-3gb-64gb-8mp-5000mah-i431415621-s2075020731.html?search=1
1701508877,"Redmi Note 12s - 6.43"" Inch Display - 8GB RAM - 256GB ROM",73450,No Brand,"1 Year Brand Warranty
Display : 6.43"" Inch AMOLED 90Hz
OS : Android 13
Memory : 8GB RAM , 256GB ROM
Processor : Powerful Octa-Core 2.05 GHz SoC | ARM Mali G57
Chipset : MediaTek Helio G96
Main Camera : 108 MP + 8 MP + 2 MP
Front Camera : 16 MP
Battery : Li-Po 5000 mAh, non-removable
33W Fast Charging
Fingerprint (side-mounted) and FaceUnlock
PTA Approved",https://www.daraz.pk/products/redmi-note-12s-643-inch-display-8gb-ram-256gb-rom-i432774690-s2068485243.html?search=1
1701508901,Itel S23 - 8GB Ram - 256GB Rom - 5000mAh Battery,32500,No Brand,"BODY
Dimensions
164 x 76 x 8 mm (6.46 x 2.99 x 0.31 in)Weight
195 g (6.88 oz)SIM
Dual SIM (Nano-SIM, dual stand-by)DISPLAY
Type
IPS LCD, 90HzSize
6.6 inches, 104.6 cm2 (~84.0% screen-to-body ratio)Resolution
720 x 1612 pixels, 20:9 ratio (~267 ppi density)MAIN CAMERA
Dual
50 MP, f/1.6, (wide), AF
0.08 MPFeatures
LED flashVideo
1080p@30fps
BATTERY
Type
Li-Po 5000 mAh, non-removableCharging
10W wired",https://www.daraz.pk/products/s23-8-128-5000mah-i433716549-s2081356367.html?search=1
1701508933,"Tecno Camon 20 - 8GB RAM 256GB ROM - 6.67"" AMOLED Display - Finger On Screen - 5000mAh Battery - 33W Fast Charge - 32MP Selfie Camera - 64 MP + 2MP + AI Cam + Quad Flash - PTA Approved",47999,No Brand,"pre { white-space: pre-wrap; }• Tecno Camon 20 - 8GB RAM 256GB ROM• 6.67"" AMOLED Display, 5000mAh Battery• 33W Fast Charge, 32MP Selfie Camera• 64 MP + 2MP + AI Cam + Quad Flash• PTA Approved, Fingerprint, Touchscreen, Wifi• Nano Sim Slots x2, E-Warranty included.",https://www.daraz.pk/products/20-8gb-256gb-667-5000mah-33-32mp-64-mp-2mp-ai-pta-i429300546-s2089900980.html?search=1
1701508970,"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",47980,No Brand,"BuildOSAndroid 13 OS UIXOS Dimensions168.6 x 76.6 x 8.6 mm Weight219 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsObsidian Black, Interstellar Blue, Sunset Gold Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.78 Inches Resolution1080 x 2460 Pixels (~396 PPI) Extra Features120Hz, 580 nits (peak) MemoryBuilt-in128/256GB Built-in, 8GB RAM, UFS CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 64 MP, f/1.7, (wide), 1/2"", PDAF + 2 MP, f/2.4, (depth) + QVGA, Quad LED Flash FeaturesPhase detection, Geo-tagging, Panorama, HDR, Video (1440p@30fps, 1080p@30/60fps) Front16 MP, f/2.0, (wide), LED flash, HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio3.5mm Audio Jack, Dual Speaker, Tuned by JBL BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC, (market/region dependent) Glass front, plastic frame, glass or leather back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 45W wired",https://www.daraz.pk/products/30-8-gb-256-gb-16-mp-64-mp-2-mp-ai-5000-mah-i428559876-s2046485138.html?search=1
1701508999,"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",49999,No Brand,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610",https://www.daraz.pk/products/12-8gb-128gb-667-5000-mah-33w-i432482913-s2064737683.html?search=1
1701509026,"Xiaomi Redmi 12 || 8GB + 128GB || 6.79"" IPS Display || 5000 mah Battery",43999,No Brand,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (2x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek Helio G88 (12nm) GPUMali-G52 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.79 Inches Resolution1080 x 2460 Pixels (~396 PPI) ProtectionCorning Gorilla Glass Extra Features90Hz, 550 nits (peak) MemoryBuilt-in128/256GB Built-in, 4/8GB RAM CardmicroSDXC (uses shared SIM slot) CameraMainTriple Camera: 50 MP, f/1.8, (wide), PDAF + 8 MP, f/2.2, (ultrawide) + 2 MP, f/2.4, (depth), LED Flash FeaturesPhase detection, geo-tagging, touch focus, face detection, HDR, panorama, Video (1080p@30fps) Front8 MP, f/2.1, (wide), Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS RadioFM Radio USBUSB Type-C 2.0, USB On-The-Go NFCYes InfraredYes DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted) Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM Gamesbuilt-in + downloadable TorchYes ExtraGlass front, plastic frame, glass back, IP53, dust and splash resistant, NFC (market dependent), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 18W wired, PD",https://www.daraz.pk/products/12-8-gb-18-gb-ips-100-mah-i432707379-s2068103885.html?search=1
1701509044,"Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging",48999,No Brand,"BODYDimension163.4 x 76.7 x 8.2 mm (6.43 x 3.02 x 0.32 in)Color OptionsPredawn Black, Glacier Glow, Serenity BlueBuild MaterialPlasticCertificationIP53 (Splash Proof)ProtectionN/ADISPLAYTypeAMOLEDScreen Size (inch)6.67ResolutionFHDPPI395Refresh Rate90HzPERFORMANCEChipsetMediaTek Helio G85CPUOcta-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)GPUMali-G52 MC2SlotDedicatedRAM and ROM8GB RAM & 256GB StorageCAMERARear Camera SetupTripleMain Sensor64MPRear Camera Sensor TypeWide,Ultrawide,Depth SensorRear Camera Aperturef/1.7Rear Camera FeaturesRing-LED, panorama, HDRVideo Rec.FHDFront Camera SetupSingleFront Sensor32MPFront Camera Sensor TypeWideFront Camera FeaturesHDR, 1080p@30fps",https://www.daraz.pk/products/20-8gb-256gb-64mp-5000mah-i430328036-s2060801927.html?search=1
1701509071,Tecno Camon 20 Pro 8GB 256GB | 64-megapixel primary camera | MediaTek G99 processor | 5000mAh battery | 1 Year Brand warranty,61999,No Brand,"High-Resolution Camera Setup:Triple camera setup with a 64-megapixel primary camera for detailed photos.
2-megapixel depth sensor for creating a bokeh effect in portrait shots.
QVGA camera for additional photography options.
32-megapixel front camera with a center punch-hole design for high-quality selfies.
Vivid AMOLED Display:120Hz refresh rate AMOLED display for smooth scrolling and animations.
Supports up to 1080 x 2400 pixels resolution for crisp and vibrant visuals.
Generous 6.67-inch screen size for an immersive viewing experience.
Powerful Performance:Powered by the MediaTek G99 processor built on a 6nm process for efficient performance.
Mali-G57 MC2 GPU for handling gaming and graphics-intensive tasks with ease.
Provides excellent multitasking capabilities for a seamless user experience.
Ample Storage and Memory:Single variant with 8GB of RAM for smooth multitasking.
256GB of internal storage to store your apps, photos, videos, and more.
Long-Lasting Battery:A sizable 5000mAh battery ensures all-day usage on a single charge.
33W fast charging technology enables quick replenishment of the battery.
Fast Charging:33W fast charging capability ensures that your phone charges rapidly, reducing downtime.
Sleek Design:Modern and stylish design with a center punch-hole display for a trendy look.
Enhanced Gaming:The combination of the MediaTek G99 processor and Mali-G57 MC2 GPU provides a great gaming experience with smooth graphics and responsive gameplay.
Ample Storage:With 256GB of internal storage, you have plenty of space for apps, games, photos, videos, and more.
Secure and Convenient Unlocking:Options for secure unlocking, including facial recognition using the front camera and a fingerprint sensor.
Software Features:Runs on the latest Android operating system with additional software enhancements for an improved user experience.
Connectivity Options:Supports 4G LTE for fast internet connectivity.
Dual SIM card slots for added convenience.
Audio and Multimedia:High-quality audio and multimedia experience, ideal for entertainment and content consumption.
Durable Build:Well-built and durable construction to withstand daily wear and tear.
Affordable Pricing:Provides a good balance of features and performance at a competitive price point.",https://www.daraz.pk/products/20-8gb-26gb-64-g99-1-mah-21-i433969037-s2095364064.html?search=1
1701509102,Like New Phones - Used Apple iPhone 8 Plus - Gold 64 GB - PTA Approved,75999,Apple,"Brand: Apple
Model: iPhone 8 Plus
Battery Health - 80+
PTA Approved
Screen: 5.5-in. Retina HD
Camera: 12MP Zoom 10x
Video camera: 4K Zoom 6x
Processor: A11 Bionic chip
Memory: 3GB
Battery: Lithium-ion 2675 mAh
Genuine OEM components
Certified 6 Months Daraz Warranty.
Daraz Warranty Center Location: Karachi & Lahore.
Warranty will be claimed on order number/invoice.
The phone will be dispatched in Daraz's Like New packaging.
Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit.
The original box, charging cable and charging dock will not be included.
All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.
60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.
Fully functional Factory Unlocked
There could be a few minimal scratches on the phone's body or screen",https://www.daraz.pk/products/like-new-phones-used-apple-iphone-8-plus-gold-64-gb-pta-approved-i434302391-s2082871184.html?search=1
1701509121,Redmi 12 || 4GB Ram 128GB Rom || 5000mAh Battery,36999,No Brand,"General FeaturesRelease Date2023-09-12SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions168.6 x 76.3 x 8.2 mmPhone Weight198.5 gOperating SystemAndroid 13, MIUI 14DisplayScreen Size6.79 InchesScreen Resolution1080 x 2460 PixelsScreen TypeIPS LCDScreen ProtectionN/AMemoryInternal Memory128 GBRAM4 GBCard SlotYesPerformanceProcessorMediatek Helio G88 (12nm) Octa-coreGPUMali-G52 MC2BatteryType5000 mAhCameraFront Camera8 MPFront Flash LightN/AFront Video RecordingYesBack Flash LightYesBack Camera50 MP + 8 MP + 2 MPBack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYes",https://www.daraz.pk/products/12-4gb-1-000-gb-i434655943-s2084959089.html?search=1
1701509149,Infinix Note 30 Pro 8GB Ram 256 GB Memory,62989,No Brand,"Infinix Note 30 Pro detailed specificationsBuildOSAndroid 13 OS UIXOS 13 Dimensions162.7 x 76 x 8.2 mm Weight203 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsMagic Black, Variable Gold Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologyAMOLED Capacitive Touchscreen, 1B, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) Extra Features120Hz, 900 nits (peak) MemoryBuilt-in256GB Built-in, 8GB RAM, UFS 2.2 CardmicroSDXC (dedicated slot) CameraMainTriple Camera: 108 MP, (wide), 1/1.67"", PDAF + 2 MP, (macro) + 2 MP, (depth), Quad LED Flash FeaturesPhase detection, Geo-tagging, Panorama, HDR, Video (1440p@30fps, 1080p@30fps) Front32 MP, f/2.0, (wide), 1/2.8 ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Gyro, Proximity Audio3.5mm Audio Jack, Dual Speaker DTS BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, NFC (market/region dependent), Glass front, Plastic frame, Plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 68W wired, PD3.0, 80% in 30 min (advertised), 15W wireless",https://www.daraz.pk/products/30-8gb-256-gb-i433099468-s2101353493.html?search=1
1701509167,"infinix Smart 7 HD , 2GB + 2GB Ram 64GB Rom , 6.6 Inches HD , 5000 mAh- Battery",21399,No Brand,"General FeaturesRelease Date2023-04-14SIM SupportDual SIM (Nano-SIM, dual stand-by)Phone Dimensions163.88 x 75.51 x 8.65 mmPhone Weight196.5 gOperating SystemAndroid 12DisplayScreen Size6.6 inchesScreen Resolution720 x 1612 PixelsScreen TypeIPS LCDScreen ProtectionN/AMemoryInternal Memory64 GBRAM2 GBCard SlotmicroSDXC (dedicated slot)PerformanceProcessorOcta-core 1.6 GHzGPUN/ABatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera5 MPFront Flash LightYesFront Video Recording720p@30fpsBack Flash LightYesBack Camera8 MP + 0.08 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCNo",https://www.daraz.pk/products/7-hd-2gb-2gb-64gb-66-hd-5000-mah-i427598680-s2031585109.html?search=1
